32 32
    4    14    0.25368
    4    15    0.24586
    4    16    0.23769
    4    17    0.22921
    4    18    0.22047
    4    19    0.21151
    4    20    0.20238
    4    21    0.19311
    4    22    0.18374
    4    23    0.17430
    4    24    0.16487
    4    25    0.15550
    4    26    0.14630
    4    27    0.13745
    4    28    0.12918
    4    29    0.12187
    4    30    0.11599
    4    31    0.11213
    5     0    0.33076
    5     1    0.32950
    5     2    0.32701
    5     3    0.32371
    5     4    0.31992
    5     5    0.31577
    5     6    0.31122
    5     7    0.30622
    5     8    0.30075
    5     9    0.29481
    5    10    0.28840
    5    11    0.28156
    5    12    0.27434
    5    13    0.26676
    5    14    0.25887
    5    15    0.25070
    5    16    0.24230
    5    17    0.23369
    5    18    0.22492
    5    19    0.21601
    5    20    0.20701
    5    21    0.19796
    5    22    0.18889
    5    23    0.17985
    5    24    0.17093
    5    25    0.16220
    5    26    0.15378
    5    27    0.14585
    5    28    0.13863
    5    29    0.13242
    5    30    0.12758
    5    31    0.12447
    6     0    0.39269
    6     1    0.38450
    6     2    0.37312
    6     3    0.36128
    6     4    0.35021
    6     5    0.34015
    6     6    0.33093
    6     7    0.32228
    6     8    0.31398
    6     9    0.30585
    6    10    0.29776
    6    11    0.28964
    6    12    0.28144
    6    13    0.27314
    6    14    0.26471
    6    15    0.25617
    6    16    0.24753
    6    17    0.23878
    6    18    0.22997
    6    19    0.22110
    6    20    0.21223
    6    21    0.20337
    6    22    0.19459
    6    23    0.18594
    6    24    0.17749
    6    25    0.16934
    6    26    0.16160
    6    27    0.15445
    6    28    0.14806
    6    29    0.14269
    6    30    0.13858
    6    31    0.13600
    7     0    0.47357
    7     1    0.45179
    7     2    0.42609
    7     3    0.40259
    7     4    0.38265
    7     5    0.36591
    7     6    0.35163
    7     7    0.33914
    7     8    0.32789
    7     9    0.31751
    7    10    0.30771
    7    11    0.29829
    7    12    0.28910
    7    13    0.28006
    7    14    0.27110
    7    15    0.26219
    7    16    0.25328
    7    17    0.24440
    7    18    0.23553
    7    19    0.22669
    7    20    0.21792
    7    21    0.20925
    7    22    0.20073
    7    23    0.19242
    7    24    0.18440
    7    25    0.17674
    7    26    0.16959
    7    27    0.16306
    7    28    0.15734
    7    29    0.15259
    7    30    0.14902
    7    31    0.14680
    8     0    0.59095
    8     1    0.53521
    8     2    0.48499
    8     3    0.44592
    8     4    0.41573
    8     5    0.39185
    8     6    0.37241
    8     7    0.35608
    8     8    0.34195
    8     9    0.32938
    8    10    0.31792
    8    11    0.30725
    8    12    0.29712
    8    13    0.28738
    8    14    0.27791
    8    15    0.26862
    8    16    0.25947
    8    17    0.25044
    8    18    0.24151
    8    19    0.23269
    8    20    0.22401
    8    21    0.21550
    8    22    0.20720
    8    23    0.19918
    8    24    0.19151
    8    25    0.18428
    8    26    0.17759
    8    27    0.17157
    8    28    0.16636
    8    29    0.16209
    8    30    0.15891
    8    31    0.15695
    9     0    0.79199
    9     1    0.63062
    9     2    0.54366
    9     3    0.48740
    9     4    0.44708
    9     5    0.41643
    9     6    0.39218
    9     7    0.37232
    9     8    0.35557
    9     9    0.34102
    9    10    0.32808
    9    11    0.31627
    9    12    0.30530
    9    13    0.29493
    9    14    0.28499
    9    15    0.27538
    9    16    0.26600
    9    17    0.25683
    9    18    0.24784
    9    19    0.23903
    9    20    0.23041
    9    21    0.22202
    9    22    0.21390
    9    23    0.20612
    9    24    0.19874
    9    25    0.19184
    9    26    0.18552
    9    27    0.17989
    9    28    0.17507
    9    29    0.17115
    9    30    0.16827
    9    31    0.16649
   10     0    0.81905
   10     1    0.68060
   10     2    0.58689
   10     3    0.52149
   10     4    0.47394
   10     5    0.43798
   10     6    0.40983
   10     7    0.38708
   10     8    0.36817
   10     9    0.35201
   10    10    0.33783
   10    11    0.32511
   10    12    0.31345
   10    13    0.30256
   10    14    0.29224
   10    15    0.28235
   10    16    0.27279
   10    17    0.26350
   10    18    0.25444
   10    19    0.24562
   10    20    0.23704
   10    21    0.22874
   10    22    0.22076
   10    23    0.21315
   10    24    0.20598
   10    25    0.19934
   10    26    0.19330
   10    27    0.18796
   10    28    0.18342
   10    29    0.17976
   10    30    0.17708
   10    31    0.17545
   11     0    0.83920
   11     1    0.71061
   11     2    0.61557
   11     3    0.54605
   11     4    0.49442
   11     5    0.45511
   11     6    0.42437
   11     7    0.39965
   11     8    0.37924
   11     9    0.36194
   11    10    0.34691
   11    11    0.33354
   11    12    0.32139
   11    13    0.31014
   11    14    0.29955
   11    15    0.28946
   11    16    0.27976
   11    17    0.27037
   11    18    0.26126
   11    19    0.25242
   11    20    0.24385
   11    21    0.23560
   11    22    0.22769
   11    23    0.22020
   11    24    0.21318
   11    25    0.20670
   11    26    0.20085
   11    27    0.19572
   11    28    0.19137
   11    29    0.18790
   11    30    0.18536
   11    31    0.18381
   12     0    0.85439
   12     1    0.72690
   12     2    0.63131
   12     3    0.56053
   12     4    0.50751
   12     5    0.46692
   12     6    0.43509
   12     7    0.40949
   12     8    0.38838
   12     9    0.37053
   12    10    0.35508
   12    11    0.34139
   12    12    0.32899
   12    13    0.31756
   12    14    0.30683
   12    15    0.29664
   12    16    0.28685
   12    17    0.27740
   12    18    0.26825
   12    19    0.25937
   12    20    0.25079
   12    21    0.24254
   12    22    0.23466
   12    23    0.22721
   12    24    0.22026
   12    25    0.21388
   12    26    0.20814
   12    27    0.20312
   12    28    0.19889
   12    29    0.19552
   12    30    0.19307
   12    31    0.19158
   13     0    0.86703
   13     1    0.73050
   13     2    0.63406
   13     3    0.56446
   13     4    0.51265
   13     5    0.47291
   13     6    0.44159
   13     7    0.41627
   13     8    0.39532
   13     9    0.37756
   13    10    0.36217
   13    11    0.34852
   13    12    0.33616
   13    13    0.32475
   13    14    0.31404
   13    15    0.30384
   13    16    0.29405
   13    17    0.28457
   13    18    0.27538
   13    19    0.26646
   13    20    0.25783
   13    21    0.24954
   13    22    0.24162
   13    23    0.23415
   13    24    0.22719
   13    25    0.22082
   13    26    0.21510
   13    27    0.21012
   13    28    0.20593
   13    29    0.20261
   13    30    0.20020
   13    31    0.19873
   14     0    0.88053
   14     1    0.71537
   14     2    0.62087
   14     3    0.55690
   14     4    0.50963
   14     5    0.47302
   14     6    0.44381
   14     7    0.41994
   14     8    0.40000
   14     9    0.38298
   14    10    0.36814
   14    11    0.35491
   14    12    0.34287
   14    13    0.33170
   14    14    0.32116
   14    15    0.31108
   14    16    0.30134
   14    17    0.29188
   14    18    0.28265
   14    19    0.27367
   14    20    0.26496
   14    21    0.25657
   14    22    0.24855
   14    23    0.24098
   14    24    0.23393
   14    25    0.22748
   14    26    0.22170
   14    27    0.21667
   14    28    0.21245
   14    29    0.20911
   14    30    0.20669
   14    31    0.20522
   15     0    0.70918
   15     1    0.64506
   15     2    0.58590
   15     3    0.53776
   15     4    0.49912
   15     5    0.46784
   15     6    0.44214
   15     7    0.42072
   15     8    0.40255
   15     9    0.38685
   15    10    0.37302
   15    11    0.36058
   15    12    0.34914
   15    13    0.33843
   15    14    0.32823
   15    15    0.31838
   15    16    0.30877
   15    17    0.29935
   15    18    0.29010
   15    19    0.28103
   15    20    0.27219
   15    21    0.26364
   15    22    0.25544
   15    23    0.24768
   15    24    0.24044
   15    25    0.23382
   15    26    0.22789
   15    27    0.22272
   15    28    0.21840
   15    29    0.21497
   15    30    0.21249
   15    31    0.21099
   16     0    0.61247
   16     1    0.58192
   16     2    0.54650
   16     3    0.51311
   16     4    0.48382
   16     5    0.45873
   16     6    0.43736
   16     7    0.41907
   16     8    0.40325
   16     9    0.38936
   16    10    0.37694
   16    11    0.36561
   16    12    0.35506
   16    13    0.34502
   16    14    0.33532
   16    15    0.32581
   16    16    0.31640
   16    17    0.30706
   16    18    0.29778
   16    19    0.28859
   16    20    0.27956
   16    21    0.27076
   16    22    0.26228
   16    23    0.25423
   16    24    0.24671
   16    25    0.23980
   16    26    0.23362
   16    27    0.22823
   16    28    0.22371
   16    29    0.22013
   16    30    0.21754
   16    31    0.21597
   17     0    0.54767
   17     1    0.53121
   17     2    0.50975
   17     3    0.48738
   17     4    0.46626
   17     5    0.44722
   17     6    0.43038
   17     7    0.41557
   17     8    0.40247
   17     9    0.39076
   17    10    0.38010
   17    11    0.37018
   17    12    0.36075
   17    13    0.35160
   17    14    0.34256
   17    15    0.33350
   17    16    0.32435
   17    17    0.31511
   17    18    0.30578
   17    19    0.29642
   17    20    0.28712
   17    21    0.27798
   17    22    0.26912
   17    23    0.26065
   17    24    0.25271
   17    25    0.24541
   17    26    0.23884
   17    27    0.23312
   17    28    0.22832
   17    29    0.22452
   17    30    0.22176
   17    31    0.22008
   18     0    0.49961
   18     1    0.49024
   18     2    0.47717
   18     3    0.46263
   18     4    0.44813
   18     5    0.43449
   18     6    0.42204
   18     7    0.41080
   18     8    0.40065
   18     9    0.39137
   18    10    0.38273
   18    11    0.37449
   18    12    0.36642
   18    13    0.35835
   18    14    0.35012
   18    15    0.34162
   18    16    0.33280
   18    17    0.32366
   18    18    0.31425
   18    19    0.30465
   18    20    0.29497
   18    21    0.28536
   18    22    0.27597
   18    23    0.26695
   18    24    0.25844
   18    25    0.25059
   18    26    0.24352
   18    27    0.23734
   18    28    0.23215
   18    29    0.22802
   18    30    0.22503
   18    31    0.22322
   19     0    0.46142
   19     1    0.45611
   19     2    0.44842
   19     3    0.43949
   19     4    0.43026
   19     5    0.42132
   19     6    0.41295
   19     7    0.40525
   19     8    0.39814
   19     9    0.39149
   19    10    0.38510
   19    11    0.37877
   19    12    0.37230
   19    13    0.36550
   19    14    0.35823
   19    15    0.35040
   19    16    0.34196
   19    17    0.33292
   19    18    0.32337
   19    19    0.31343
   19    20    0.30325
   19    21    0.29301
   19    22    0.28292
   19    23    0.27315
   19    24    0.26390
   19    25    0.25532
   19    26    0.24758
   19    27    0.24080
   19    28    0.23509
   19    29    0.23055
   19    30    0.22726
   19    31    0.22526
   20     0    0.42936
   20     1    0.42665
   20     2    0.42267
   20     3    0.41795
   20     4    0.41299
   20     5    0.40813
   20     6    0.40355
   20     7    0.39929
   20     8    0.39529
   20     9    0.39141
   20    10    0.38748
   20    11    0.38329
   20    12    0.37864
   20    13    0.37333
   20    14    0.36720
   20    15    0.36014
   20    16    0.35212
   20    17    0.34317
   20    18    0.33340
   20    19    0.32298
   20    20    0.31212
   20    21    0.30105
   20    22    0.29003
   20    23    0.27930
   20    24    0.26908
   20    25    0.25958
   20    26    0.25097
   20    27    0.24342
   20    28    0.23705
   20    29    0.23198
   20    30    0.22829
   20    31    0.22605
   21     0    0.40115
   21     1    0.40031
   21     2    0.39909
   21     3    0.39771
   21     4    0.39634
   21     5    0.39512
   21     6    0.39408
   21     7    0.39319
   21     8    0.39234
   21     9    0.39139
   21    10    0.39013
   21    11    0.38834
   21    12    0.38576
   21    13    0.38217
   21    14    0.37737
   21    15    0.37122
   21    16    0.36368
   21    17    0.35478
   21    18    0.34468
   21    19    0.33360
   21    20    0.32182
   21    21    0.30966
   21    22    0.29743
   21    23    0.28546
   21    24    0.27401
   21    25    0.26333
   21    26    0.25363
   21    27    0.24510
   21    28    0.23790
   21    29    0.23215
   21    30    0.22797
   21    31    0.22542
   22     0    0.37527
   22     1    0.37591
   22     2    0.37695
   22     3    0.37840
   22     4    0.38021
   22     5    0.38233
   22     6    0.38468
   22     7    0.38713
   22     8    0.38952
   22     9    0.39167
   22    10    0.39332
   22    11    0.39421
   22    12    0.39402
   22    13    0.39245
   22    14    0.38922
   22    15    0.38414
   22    16    0.37713
   22    17    0.36823
   22    18    0.35764
   22    19    0.34565
   22    20    0.33265
   22    21    0.31905
   22    22    0.30527
   22    23    0.29171
   22    24    0.27870
   22    25    0.26654
   22    26    0.25549
   22    27    0.24576
   22    28    0.23752
   22    29    0.23093
   22    30    0.22612
   22    31    0.22319
   23     0    0.35064
   23     1    0.35257
   23     2    0.35563
   23     3    0.35965
   23     4    0.36443
   23     5    0.36974
   23     6    0.37541
   23     7    0.38123
   23     8    0.38698
   23     9    0.39243
   23    10    0.39729
   23    11    0.40122
   23    12    0.40381
   23    13    0.40465
   23    14    0.40333
   23    15    0.39953
   23    16    0.39313
   23    17    0.38416
   23    18    0.37287
   23    19    0.35965
   23    20    0.34501
   23    21    0.32952
   23    22    0.31373
   23    23    0.29814
   23    24    0.28319
   23    25    0.26921
   23    26    0.25649
   23    27    0.24527
   23    28    0.23575
   23    29    0.22812
   23    30    0.22253
   23    31    0.21912
   24     0    0.32641
   24     1    0.32959
   24     2    0.33462
   24     3    0.34115
   24     4    0.34883
   24     5    0.35731
   24     6    0.36632
   24     7    0.37558
   24     8    0.38485
   24     9    0.39386
   24    10    0.40229
   24    11    0.40972
   24    12    0.41562
   24    13    0.41940
   24    14    0.42044
   24    15    0.41825
   24    16    0.41258
   24    17    0.40345
   24    18    0.39117
   24    19    0.37626
   24    20    0.35942
   24    21    0.34143
   24    22    0.32304
   24    23    0.30490
   24    24    0.28752
   24    25    0.27131
   24    26    0.25657
   24    27    0.24355
   24    28    0.23248
   24    29    0.22356
   24    30    0.21700
   24    31    0.21298
   25     0    0.30187
   25     1    0.30640
   25     2    0.31349
   25     3    0.32264
   25     4    0.33329
   25     5    0.34501
   25     6    0.35742
   25     7    0.37024
   25     8    0.38322
   25     9    0.39609
   25    10    0.40852
   25    11    0.42004
   25    12    0.42998
   25    13    0.43748
   25    14    0.44158
   25    15    0.44147
   25    16    0.43671
   25    17    0.42731
   25    18    0.41365
   25    19    0.39642
   25    20    0.37658
   25    21    0.35525
   25    22    0.33347
   25    23    0.31209
   25    24    0.29174
   25    25    0.27284
   25    26    0.25570
   25    27    0.24053
   25    28    0.22758
   25    29    0.21708
   25    30    0.20929
   25    31    0.20449
   26     0    0.27640
   26     1    0.28251
   26     2    0.29196
   26     3    0.30398
   26     4    0.31781
   26     5    0.33288
   26     6    0.34879
   26     7    0.36527
   26     8    0.38213
   26     9    0.39918
   26    10    0.41614
   26    11    0.43252
   26    12    0.44751
   26    13    0.45990
   26    14    0.46814
   26    15    0.47081
   26    16    0.46725
   26    17    0.45746
   26    18    0.44190
   26    19    0.42144
   26    20    0.39743
   26    21    0.37154
   26    22    0.34531
   26    23    0.31985
   26    24    0.29589
   26    25    0.27382
   26    26    0.25387
   26    27    0.23620
   26    28    0.22100
   26    29    0.20854
   26    30    0.19920
   26    31    0.19336
   27     0    0.24942
   27     1    0.25756
   27     2    0.26990
   27     3    0.28522
   27     4    0.30250
   27     5    0.32108
   27     6    0.34055
   27     7    0.36075
   27     8    0.38161
   27     9    0.40312
   27    10    0.42516
   27    11    0.44737
   27    12    0.46887
   27    13    0.48800
   27    14    0.50217
   27    15    0.50870
   27    16    0.50673
   27    17    0.49643
   27    18    0.47831
   27    19    0.45331
   27    20    0.42327
   27    21    0.39096
   27    22    0.35879
   27    23    0.32823
   27    24    0.29998
   27    25    0.27428
   27    26    0.25116
   27    27    0.23064
   27    28    0.21280
   27    29    0.19793
   27    30    0.18654
   27    31    0.17929
   28     0    0.22033
   28     1    0.23135
   28     2    0.24745
   28     3    0.26669
   28     4    0.28775
   28     5    0.30993
   28     6    0.33292
   28     7    0.35675
   28     8    0.38160
   28     9    0.40772
   28    10    0.43536
   28    11    0.46453
   28    12    0.49461
   28    13    0.52354
   28    14    0.54695
   28    15    0.55877
   28    16    0.55882
   28    17    0.54793
   28    18    0.52660
   28    19    0.49529
   28    20    0.45589
   28    21    0.41411
   28    22    0.37393
   28    23    0.33707
   28    24    0.30391
   28    25    0.27426
   28    26    0.24776
   28    27    0.22413
   28    28    0.20327
   28    29    0.18543
   28    30    0.17127
   28    31    0.16193
   29     0    0.18851
   29     1    0.20407
   29     2    0.22529
   29     3    0.24919
   29     4    0.27426
   29     5    0.29995
   29     6    0.32624
   29     7    0.35340
   29     8    0.38194
   29     9    0.41255
   29    10    0.44605
   29    11    0.48330
   29    12    0.52469
   29    13    0.56876
   29    14    0.60853
   29    15    0.62684
   29    16    0.62884
   29    17    0.61745
   29    18    0.59288
   29    19    0.55352
   29    20    0.49768
   29    21    0.44111
   29    22    0.39017
   29    23    0.34588
   29    24    0.30747
   29    25    0.27384
   29    26    0.24401
   29    27    0.21723
   29    28    0.19310
   29    29    0.17164
   29    30    0.15364
   29    31    0.14095
   30     0    0.15351
   30     1    0.17692
   30     2    0.20507
   30     3    0.23415
   30     4    0.26310
   30     5    0.29190
   30     6    0.32093
   30     7    0.35083
   30     8    0.38244
   30     9    0.41695
   30    10    0.45595
   30    11    0.50170
   30    12    0.55720
   30    13    0.62532
   30    14    0.70090
   30    15    0.72214
   30    16    0.72390
   30    17    0.71245
   30    18    0.68730
   30    19    0.64248
   30    20    0.55058
   30    21    0.47021
   30    22    0.40576
   30    23    0.35364
   30    24    0.31031
   30    25    0.27319
   30    26    0.24046
   30    27    0.21086
   30    28    0.18352
   30    29    0.15801
   30    30    0.13472
   30    31    0.11616
   31     0    0.11678
   31     1    0.15390
   31     2    0.18995
   31     3    0.22365
   31     4    0.25559
   31     5    0.28660
   31     6    0.31748
   31     7    0.34918
   31     8    0.38286
   31     9    0.42006
   31    10    0.46314
   31    11    0.51591
   31    12    0.58543
   31    13    0.68724
   31    14    0.86482
   31    15    0.85843
   31    16    0.85119
   31    17    0.84075
   31    18    0.82564
   31    19    0.80510
   31    20    0.60865
   31    21    0.49486
   31    22    0.41730
   31    23    0.35893
   31    24    0.31206
   31    25    0.27255
   31    26    0.23786
   31    27    0.20625
   31    28    0.17642
   31    29    0.14725
   31    30    0.11787
   31    31    0.08889
