128 128
    0     0    0.01375
    0     1    0.01808
    0     2    0.02217
    0     3    0.02584
    0     4    0.02912
    0     5    0.03205
    0     6    0.03468
    0     7    0.03702
    0     8    0.03910
    0     9    0.04093
    0    10    0.04253
    0    11    0.04390
    0    12    0.04505
    0    13    0.04599
    0    14    0.04673
    0    15    0.04729
    0    16    0.04766
    0    17    0.04787
    0    18    0.04791
    0    19    0.04780
    0    20    0.04754
    0    21    0.04715
    0    22    0.04664
    0    23    0.04602
    0    24    0.04529
    0    25    0.04446
    0    26    0.04356
    0    27    0.04257
    0    28    0.04152
    0    29    0.04041
    0    30    0.03925
    0    31    0.03805
    0    32    0.03682
    0    33    0.03556
    0    34    0.03428
    0    35    0.03299
    0    36    0.03169
    0    37    0.03039
    0    38    0.02909
    0    39    0.02781
    0    40    0.02654
    0    41    0.02529
    0    42    0.02406
    0    43    0.02285
    0    44    0.02167
    0    45    0.02052
    0    46    0.01941
    0    47    0.01832
    0    48    0.01728
    0    49    0.01627
    0    50    0.01529
    0    51    0.01436
    0    52    0.01346
    0    53    0.01260
    0    54    0.01178
    0    55    0.01100
    0    56    0.01026
    0    57    0.00955
    0    58    0.00889
    0    59    0.00825
    0    60    0.00765
    0    61    0.00709
    0    62    0.00656
    0    63    0.00606
    0    64    0.00559
    0    65    0.00515
    0    66    0.00474
    0    67    0.00436
    0    68    0.00400
    0    69    0.00367
    0    70    0.00336
    0    71    0.00307
    0    72    0.00281
    0    73    0.00256
    0    74    0.00233
    0    75    0.00212
    0    76    0.00193
    0    77    0.00175
    0    78    0.00159
    0    79    0.00144
    0    80    0.00130
    0    81    0.00118
    0    82    0.00106
    0    83    0.00096
    0    84    0.00086
    0    85    0.00077
    0    86    0.00070
    0    87    0.00062
    0    88    0.00056
    0    89    0.00050
    0    90    0.00045
    0    91    0.00040
    0    92    0.00036
    0    93    0.00032
    0    94    0.00028
    0    95    0.00025
    0    96    0.00022
    0    97    0.00020
    0    98    0.00017
    0    99    0.00015
    0   100    0.00014
    0   101    0.00012
    0   102    0.00011
    0   103    0.00009
    0   104    0.00008
    0   105    0.00007
    0   106    0.00006
    0   107    0.00006
    0   108    0.00005
    0   109    0.00004
    0   110    0.00004
    0   111    0.00003
    0   112    0.00003
    0   113    0.00003
    0   114    0.00002
    0   115    0.00002
    0   116    0.00002
    0   117    0.00001
    0   118    0.00001
    0   119    0.00001
    0   120    0.00001
    0   121    0.00001
    0   122    0.00001
    0   123    0.00001
    0   124    0.00001
    0   125    0.00000
    0   126    0.00000
    0   127    0.00000
    1     0    0.01819
    1     1    0.02095
    1     2    0.02417
    1     3    0.02737
    1     4    0.03037
    1     5    0.03313
    1     6    0.03564
    1     7    0.03790
    1     8    0.03993
    1     9    0.04172
    1    10    0.04328
    1    11    0.04463
    1    12    0.04576
    1    13    0.04669
    1    14    0.04742
    1    15    0.04797
    1    16    0.04834
    1    17    0.04853
    1    18    0.04856
    1    19    0.04845
    1    20    0.04818
    1    21    0.04779
    1    22    0.04727
    1    23    0.04664
    1    24    0.04590
    1    25    0.04506
    1    26    0.04415
    1    27    0.04315
    1    28    0.04209
    1    29    0.04097
    1    30    0.03980
    1    31    0.03859
    1    32    0.03734
    1    33    0.03607
    1    34    0.03478
    1    35    0.03348
    1    36    0.03216
    1    37    0.03085
    1    38    0.02955
    1    39    0.02825
    1    40    0.02696
    1    41    0.02570
    1    42    0.02445
    1    43    0.02323
    1    44    0.02204
    1    45    0.02088
    1    46    0.01975
    1    47    0.01865
    1    48    0.01759
    1    49    0.01657
    1    50    0.01558
    1    51    0.01463
    1    52    0.01372
    1    53    0.01285
    1    54    0.01202
    1    55    0.01123
    1    56    0.01048
    1    57    0.00976
    1    58    0.00908
    1    59    0.00844
    1    60    0.00783
    1    61    0.00725
    1    62    0.00671
    1    63    0.00620
    1    64    0.00573
    1    65    0.00528
    1    66    0.00486
    1    67    0.00447
    1    68    0.00411
    1    69    0.00377
    1    70    0.00345
    1    71    0.00316
    1    72    0.00289
    1    73    0.00263
    1    74    0.00240
    1    75    0.00219
    1    76    0.00199
    1    77    0.00181
    1    78    0.00164
    1    79    0.00148
    1    80    0.00134
    1    81    0.00121
    1    82    0.00110
    1    83    0.00099
    1    84    0.00089
    1    85    0.00080
    1    86    0.00072
    1    87    0.00065
    1    88    0.00058
    1    89    0.00052
    1    90    0.00046
    1    91    0.00041
    1    92    0.00037
    1    93    0.00033
    1    94    0.00029
    1    95    0.00026
    1    96    0.00023
    1    97    0.00021
    1    98    0.00018
    1    99    0.00016
    1   100    0.00014
    1   101    0.00013
    1   102    0.00011
    1   103    0.00010
    1   104    0.00009
    1   105    0.00008
    1   106    0.00007
    1   107    0.00006
    1   108    0.00005
    1   109    0.00005
    1   110    0.00004
    1   111    0.00003
    1   112    0.00003
    1   113    0.00003
    1   114    0.00002
    1   115    0.00002
    1   116    0.00002
    1   117    0.00002
    1   118    0.00001
    1   119    0.00001
    1   120    0.00001
    1   121    0.00001
    1   122    0.00001
    1   123    0.00001
    1   124    0.00001
    1   125    0.00000
    1   126    0.00000
    1   127    0.00000
    2     0    0.02259
    2     1    0.02447
    2     2    0.02695
    2     3    0.02963
    2     4    0.03229
    2     5    0.03482
    2     6    0.03718
    2     7    0.03933
    2     8    0.04128
    2     9    0.04301
    2    10    0.04453
    2    11    0.04584
    2    12    0.04694
    2    13    0.04785
    2    14    0.04857
    2    15    0.04910
    2    16    0.04945
    2    17    0.04963
    2    18    0.04965
    2    19    0.04952
    2    20    0.04925
    2    21    0.04884
    2    22    0.04831
    2    23    0.04766
    2    24    0.04691
    2    25    0.04606
    2    26    0.04512
    2    27    0.04411
    2    28    0.04303
    2    29    0.04189
    2    30    0.04071
    2    31    0.03948
    2    32    0.03821
    2    33    0.03692
    2    34    0.03561
    2    35    0.03428
    2    36    0.03295
    2    37    0.03161
    2    38    0.03028
    2    39    0.02896
    2    40    0.02766
    2    41    0.02637
    2    42    0.02510
    2    43    0.02386
    2    44    0.02264
    2    45    0.02146
    2    46    0.02030
    2    47    0.01918
    2    48    0.01810
    2    49    0.01706
    2    50    0.01605
    2    51    0.01508
    2    52    0.01415
    2    53    0.01326
    2    54    0.01241
    2    55    0.01159
    2    56    0.01082
    2    57    0.01009
    2    58    0.00939
    2    59    0.00873
    2    60    0.00810
    2    61    0.00751
    2    62    0.00696
    2    63    0.00643
    2    64    0.00594
    2    65    0.00548
    2    66    0.00505
    2    67    0.00465
    2    68    0.00427
    2    69    0.00392
    2    70    0.00359
    2    71    0.00329
    2    72    0.00301
    2    73    0.00275
    2    74    0.00251
    2    75    0.00228
    2    76    0.00208
    2    77    0.00189
    2    78    0.00172
    2    79    0.00156
    2    80    0.00141
    2    81    0.00127
    2    82    0.00115
    2    83    0.00104
    2    84    0.00094
    2    85    0.00084
    2    86    0.00076
    2    87    0.00068
    2    88    0.00061
    2    89    0.00055
    2    90    0.00049
    2    91    0.00044
    2    92    0.00039
    2    93    0.00035
    2    94    0.00031
    2    95    0.00028
    2    96    0.00025
    2    97    0.00022
    2    98    0.00019
    2    99    0.00017
    2   100    0.00015
    2   101    0.00013
    2   102    0.00012
    2   103    0.00010
    2   104    0.00009
    2   105    0.00008
    2   106    0.00007
    2   107    0.00006
    2   108    0.00006
    2   109    0.00005
    2   110    0.00004
    2   111    0.00004
    2   112    0.00003
    2   113    0.00003
    2   114    0.00003
    2   115    0.00002
    2   116    0.00002
    2   117    0.00002
    2   118    0.00001
    2   119    0.00001
    2   120    0.00001
    2   121    0.00001
    2   122    0.00001
    2   123    0.00001
    2   124    0.00001
    2   125    0.00001
    2   126    0.00000
    2   127    0.00000
    3     0    0.02681
    3     1    0.02820
    3     2    0.03016
    3     3    0.03241
    3     4    0.03475
    3     5    0.03704
    3     6    0.03923
    3     7    0.04125
    3     8    0.04311
    3     9    0.04477
    3    10    0.04624
    3    11    0.04751
    3    12    0.04858
    3    13    0.04946
    3    14    0.05015
    3    15    0.05066
    3    16    0.05100
    3    17    0.05116
    3    18    0.05116
    3    19    0.05101
    3    20    0.05072
    3    21    0.05030
    3    22    0.04974
    3    23    0.04908
    3    24    0.04830
    3    25    0.04743
    3    26    0.04647
    3    27    0.04544
    3    28    0.04434
    3    29    0.04317
    3    30    0.04196
    3    31    0.04070
    3    32    0.03940
    3    33    0.03808
    3    34    0.03674
    3    35    0.03538
    3    36    0.03402
    3    37    0.03265
    3    38    0.03129
    3    39    0.02994
    3    40    0.02860
    3    41    0.02728
